Fine name,pdfsize,metadata size,pages,xref Length,title characters,isEncrypted,embedded files,images,text,header,obj,endobj,stream,endstream,xref,trailer,startxref,pageno,encrypt,ObjStm,JS,Javascript,AA,OpenAction,Acroform,JBIG2Decode,RichMedia,launch,EmbeddedFile,XFA,Colors,Class
15fc7da6ba63bcfb2b285f148727b3ff666e7aa0c566d70192c5b403b5e9bfe3,32.0,303.0,1.0,50.0,0.0,0.0,0.0,0,Yes,	%PDF-1.3,11,11,3.0,3,2,2.0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
b3dd2dae02d058c7035abcbbac0ee558993714bbe25243c4ba842b3578c3db62,60.0,298.0,2.0,17.0,0.0,0.0,0.0,2,No,	%PDF-1.6,69,69,36.0,36,2,2.0,2,11,0.0,11.0,0,0,0,0,0,0,0,0,0,0,2.0,Benign
61096870d6b03ff21b089f14bc21b8f54e0f4e829e1b9fd020f59e8996ec93e7,47.0,415.0,3.0,65.0,46.0,0.0,0.0,1,Yes,	a,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,Malicious
706df3026d6c6f412c8c33c17ce4925891fe77d1750fab3881992c1a7a13715a,91.0,272.0,1.0,21.0,0.0,0.0,0.0,1,No,	%PDF-1.2,11,11,3.0,3,2,2.0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
2f59b329a1a9ab38a4da0dc7b544f2c52aa781fb6c49a64b00d571cee3b22944,76.0,329.0,1.0,16.0,16.0,0.0,0.0,-1,unclear,	%PDF-1.3,9,9,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
091b8b73357cf7cdfc58322297e222f058f2c347437d07ed2cc3e52cb7f46874,332.0,272.0,5.0,33.0,0.0,0.0,0.0,5,No,	%PDF-1.2,18,18,10.0,10,1,1.0,1,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
8d94e5d5bd99cf06b1a50e04869fa545dab8ae7a9529ba94e56f60758143e2e5,27.0,246.0,1.0,10.0,7.0,0.0,0.0,0,No,	%PDF-1.3,9,9,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
9ed1f01c73f7a4a06d9dc8b8bdf8859b490a505ce1ec6d9c5ef2de888b06a177,198.0,180.0,4.0,62.0,0.0,0.0,0.0,0,No,	%PDF-1.5,8,8,1.0,1,1,1.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0.0,Malicious
38649e75e1a62766c83e9d255fc2b4f43ea33e2e0a307e1880999fa62f1fc361,69.0,307.0,5.0,125.0,11.0,0.0,0.0,0,Yes,	%PDF-1.3,36,36,11.0,11,2,2.0,2,6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
615601b6d296d3fe20f5d7527362e6ae845005d6c899553940c937eb052ab445,5.0,218.0,1.0,10.0,0.0,0.0,0.0,0,No,	%PDF-1.6,21,21,13.0,13,0,0.0,3,1,0.0,5.0,2,4,0,0,2,0,0,0,0,0,0.0,Malicious
4212679bab8fb2d4c867b8f9b95483a3087b7b3afacab9c864d5067751a74d7e,58.0,364.0,2.0,80.0,30.0,0.0,0.0,0,Yes,	%PDF-1.7,58,58,52.0,52,0,0.0,3,2,0.0,10.0,0,0,0,0,2,0,0,0,8,0,0.0,Benign
5f64417a33d0c873c5bcc1afc3024111b2587e1330a95d82235c2c1669f5a139,73.0,349.0,2.0,401.0,61.0,0.0,0.0,0,Yes,	%PDF-1.6,20,20,17.0,17,0,0.0,2,1,0.0,4.0,0,0,0,0,1,0,0,0,0,0,0.0,Benign
31223e7c181542f452c01ffcd910c8f99241f57ed810dfea5307c7aeca63bbbf,27.0,298.0,1.0,12.0,0.0,0.0,0.0,1,No,	%PDF-1.7,31,31,28.0,28,0,0.0,2,1,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0.0,Benign
40229d743c7f0bb82d2c431e0eca1ba23ebfbe40ada7dead399a69be9168d3fe,5.0,180.0,1.0,10.0,0.0,0.0,0.0,0,No,	%PDF-1.3,9,9,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
a64949d3cc414dad132c851b34bd5f15e9155f5fb15ee369de7dbeabefa2356b,81.0,283.0,1.0,44.0,0.0,0.0,0.0,26,No,	%PDF-1.2,11,11,3.0,3,2,2.0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
4e145d12accf4a0720555088cdb6156ac24e6a13c48b9f7db55cccdced1ada11,38.0,338.0,1.0,200005.0,13.0,0.0,0.0,0,Yes,	a,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,Malicious
24a89f7e56665bee49afbaeea382fed59fd50bb8bb47fbe41bc5853f59215026,9.0,180.0,1.0,9.0,0.0,0.0,0.0,0,No,	%PDF-1.4,10,10,2.0,2,1,1.0,1,1,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,Malicious
54760e5d4ef927c7bdad3ec82ad91184d8782c4d54160b178c56333df79ebfaf,6.0,180.0,5.0,16.0,0.0,0.0,0.0,0,No,"	%PDF-1.1""",-1,0,1.0,1,0,2.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Malicious
36b05e27a56bb9f91cfd1369f62b8d1109e27d67ad52c693ef6df4008ee050f1,7.0,180.0,1.0,11.0,0.0,0.0,0.0,0,No,	%PDF-1.4,15,15,2.0,2,1,1.0,1,1,0.0,0.0,1,2,0,0,1,0,0,0,0,0,0.0,Malicious
a6909f1cfec93b79375752bc7fed764e741d55cea78a4a76e2a494603940e539,92.0,283.0,1.0,31.0,0.0,0.0,0.0,13,No,	%PDF-1.7,124,124,23.0,23,2,2.0,2,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,6.0,Benign
aa0cbbd07d7bb9c3c99f18d43beb78d8a13b05b560a7fc78e514a40db3f0b056,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,	%PDF-1.4,17,17,3.0,3,1,1.0,1,1,0.0,0.0,2,3,0,0,1,0,0,0,0,0,0.0,Malicious
95aa98f81caf77ae01bbdcc91547ff445c8da295ac05e2d3e0c95ca0077efa97,25.0,296.0,6.0,292.0,0.0,0.0,0.0,0,Yes,	%PDF-1.5,39,39,13.0,13,3,3.0,3,6,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0.0,Benign
c08816c7c752c9885b240c97d628e7bd139fc7311298d8c8a581f37e016c83cc,23.0,298.0,1.0,13.0,0.0,0.0,0.0,1,No,	%PDF-1.3,11,11,3.0,3,2,2.0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
658468628147ad46060c8f2d3f28736e777c8f5c428ed3239e850e295d91cc2a,38.0,180.0,1.0,11.0,0.0,0.0,0.0,0,No,	%PDF-1.3,4,4,1.0,1,0,1.0,0,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
3c43fce1d9fa5ff1ee80c05a3a4c6363f42e1c93ccbe85fdc49f71cea1e94172,84.0,387.0,2.0,431.0,33.0,0.0,0.0,0,Yes,	%PDF-1.7,82,82,76.0,76,0,0.0,3,2,0.0,10.0,0,0,0,0,2,0,0,0,8,0,0.0,Benign
2367eb7f01c2c582b58ae362f679021b04a965005fdd809ef6e2c4b3a135e552,74.0,371.0,1.0,16.0,16.0,0.0,0.0,-1,unclear,	%PDF-1.3,9,9,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
1e7764854076896d6a4e80d86189e4173ff8e20cc9973e313c0a02615b8e29c1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,	%PDF-\x07.3,8,7,2.0,1,0,0.0,0,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
1cd74dc62ea7083fb6871b85a23379724f025dc616798556e6dd6fd3183be18e,42.0,307.0,2.0,43.0,8.0,0.0,0.0,0,Yes,	%PDF-1.3,42,42,14.0,14,2,2.0,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
17e8798fc5850db0817ed7bf5a1edb9f4f315aa365dc8a1a37199d1de3b1e1a4,209.0,401.0,2.0,243.0,24.0,0.0,0.0,0,Yes,	%PDF-1.5,96,96,36.0,36,2,2.0,1,1,0.0,3.0,2,3,13,0,1,0,0,0,0,0,0.0,Benign
9a343ab682efb802f6023b9b88da4ee7e2a4d8c77bf8ca60870fa281c7c6b6f9,93.0,355.0,12.0,875.0,30.0,0.0,0.0,0,Yes,	%PDF-1.5,23,23,20.0,20,0,0.0,2,1,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
44e60526bd118a6e16d8eac2566976f272e7837a5eba67499a97cd9810563b01,8.0,180.0,1.0,10.0,0.0,0.0,0.0,0,No,	%PDF-1.4,35,35,1.0,1,1,1.0,1,31,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
f92f56f8c1023a092e419f6c0d14a4fbd526d11bc0c7994ada127fe526082326,19.0,180.0,1.0,10.0,0.0,0.0,0.0,0,No,	%PDF-1.6,9,8,2.0,2,0,0.0,0,1,0.0,0.0,2,3,0,0,1,0,0,0,0,0,0.0,Malicious
268ca348d47a26504e7c6a68ccee1672fe1457295fd7ac451f227ed1266ba439,15.0,224.0,0.0,20.0,7.0,0.0,0.0,0,No,	%PDF-1.3,9,9,2.0,2,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
358006af3e130ca05af13d6b3531f5278c9c0e240df8eb0628301956cfab37d3,30.0,252.0,15.0,59.0,0.0,0.0,0.0,0,Yes,	%PDF-1.1,56,56,15.0,15,1,1.0,1,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
41ba3dab3ccb3e3a5d15571fef79022a753e88c8a741ff570e0362b420b232d1,12.0,224.0,0.0,20.0,7.0,0.0,0.0,0,No,	%PDF-1.3,9,9,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
fb349c3ef0db337a5bd264e74e5238b5bb1ae396b72942f38792557dcfe0060c,5.0,180.0,1.0,10.0,0.0,0.0,0.0,0,No,"	%PDF-1.1""",-1,0,1.0,1,0,2.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Malicious
ba9918ad9771ec2436c79284e0beed118b606534f93ae49be2cb5a54f0c706bf,73.0,273.0,2.0,85.0,0.0,0.0,0.0,0,Yes,	%PDF-1.6,46,46,42.0,42,0,0.0,2,2,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
846dd4b8d5ad12caf5ab5c796b043a09941c526566958b877a581d8595e96726,529.0,296.0,1.0,87.0,8.0,0.0,0.0,3,No,	a,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,Malicious
22bca41ca9328069fafa27e0a98209491bb18fb34bc6ffc55e3edc95ddc1254d,76.0,336.0,4.0,503.0,14.0,0.0,0.0,1,Yes,	%PDF-1.7,101,101,92.0,92,0,0.0,5,5,0.0,29.0,0,0,0,0,2,0,0,0,0,0,0.0,Benign
9e494edd07669bd046798c6050f34487c0c12c737f352b2941d11b3481b109d4,8.0,180.0,1.0,11.0,0.0,0.0,0.0,0,No,	%PDF-1.4,26,25,3.0,3,1,1.0,1,1,0.0,0.0,1,2,1,1,0,0,0,1,0,0,0.0,Malicious
c4f2e8a58dbd4efed512d2060e1c51d90d6f3be17afe0fa89417d50ca49f8438,87.0,272.0,1.0,21.0,0.0,0.0,0.0,1,No,	%PDF-1.7,46,46,34.0,34,0,0.0,3,2,0.0,6.0,0,0,0,0,2,0,0,0,0,0,0.0,Benign
336b27e91b3faedc8a85780893dc8f3f11b79179891d5850ba9ef771fb342a49,77.0,375.0,1.0,16.0,16.0,0.0,0.0,-1,unclear,	%PDF-1.3,9,9,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
a69cbd900958683aee48945b2307d92a9f884b322166ee0ddbaa9791fee301ec,8.0,256.0,2.0,22.0,15.0,0.0,0.0,0,Yes,	a,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,Malicious
fb845f791cc7569cf1a43bf8830ddfa54a6bfbacb3cd2db4494260328c0baa2a,54.0,226.0,6.0,38.0,0.0,0.0,0.0,0,Yes,	%PDF-1.0,9,9,2.0,2,0,1.0,0,1,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,Malicious
63f5535367f6e263d5bca66ca5289fe89fc60c398b6f8052015f6ddd20ccf6fb,37.0,411.0,4.0,75.0,69.0,0.0,0.0,0,Yes,	a,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,Malicious
1f53ad5c361095c21f576015d58c4528140337891e651de6dc3556d9ba301f58,48.0,450.0,1.0,111.0,9.0,0.0,0.0,1,Yes,	%PDF-1.7,36,36,33.0,33,0,0.0,2,1,0.0,15.0,0,0,0,0,1,0,0,0,0,0,0.0,Benign
4f76b76d96fde936f6bc3196def19cc3b926e88be2c1be86e1b735903861e547,85.0,349.0,2.0,449.0,14.0,0.0,0.0,0,Yes,	%PDF-1.7,70,70,64.0,64,0,0.0,3,2,0.0,9.0,0,0,0,0,2,0,0,0,8,0,0.0,Benign
b4aa8b9699dbec86b738287b20665b1bd0452fe4cf4a5a6b716471b68c589db6,4.0,216.0,1.0,28.0,0.0,0.0,0.0,0,No,	%PDF-1.3,4,4,1.0,1,0,1.0,0,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
a014ccd40faa1b0b20d2a2da7465a2f03afe81379960d247dd7fbf0b8c9654d0,74.0,265.0,1.0,21.0,0.0,0.0,0.0,1,No,	%PDF-1.4,12,12,4.0,4,2,2.0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
547730554ca4cca40a073fe6dfa202e832555a3dac9db0acd89843c476b009f1,9.0,258.0,1.0,31.0,0.0,0.0,0.0,0,No,	%PDF-1.4,12,12,3.0,3,1,1.0,1,0,0.0,0.0,2,3,0,0,0,0,0,0,0,0,0.0,Malicious
ba6e322420c8839bae0adc72ac3c78b3a49f9a4f5a2f0d90f51ed0b222993034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,	%PDF-1.4,35,35,1.0,1,1,1.0,1,31,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
1fa8c0b1250594362b8ad83056ebaae6f506aa5d9722e5d8e635d9084119ac15,72.0,360.0,1.0,16.0,16.0,0.0,0.0,-1,unclear,	%PDF-1.3,8,8,2.0,2,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
5f082498226d082c2e8b5b54e8ac792cd0f7c57a49c131b6eb40cab7bd35dd38,3.0,180.0,0.0,8.0,0.0,0.0,0.0,0,No,	%PDF-1.4,37,37,8.0,8,1,1.0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14.0,Malicious
8067c5c2fb18e0620fdb233f7a41841751f66cbf0b691997c18e27f6e1ee5832,59.0,403.0,2.0,56.0,93.0,0.0,0.0,0,Yes,	%PDF-1.6,55,55,19.0,19,2,2.0,2,2,0.0,0.0,0,0,0,1,0,0,0,0,0,0,6.0,Benign
f3b1eeb16d985d9de5f686abbdbfc17886bd2589a18d7ff6cb92b32b364fd768,13.0,180.0,1.0,9.0,0.0,0.0,0.0,0,No,	%PDF-1.3,9,9,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
24267ef8f943fea8a79ba296ae29db97c1992ed1a89a9d6cb86580ad54aee6c9,16.0,180.0,1.0,10.0,0.0,0.0,0.0,0,No,	%PDF-1.4,17,17,3.0,3,1,1.0,1,1,0.0,0.0,2,3,0,0,1,0,0,0,0,0,0.0,Malicious
7399adfb5d16a5577983b7e899ea2fc5dc8348b1846dd7e9dd02ac6fdb219360,255.0,280.0,4.0,218.0,0.0,0.0,0.0,0,Yes,	%PDF-1.5,38,38,10.0,10,2,2.0,2,4,0.0,1.0,0,0,0,0,0,0,0,0,0,0,12.0,Benign
6058ff1a83f37404629534813bd4bc028b153f0d3922b70a0ce3d5c591ac941d,53.0,180.0,2.0,24.0,0.0,0.0,0.0,-1,unclear,	a,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,Malicious
bc4724596248c8336ae4a7054c28083d4de06e7f885e819592d01a5a32b77e23,78.0,400.0,2.0,157.0,28.0,0.0,0.0,21,Yes,	%PDF-1.7,94,94,39.0,39,3,3.0,3,1,0.0,0.0,1,2,0,0,2,0,0,0,0,0,0.0,Benign
46d24dc0c9dbfd898f19f91a09a08d33abeab19b09e9e069ea8eb22fa1ff82fb,262.0,305.0,2.0,534.0,6.0,0.0,0.0,27,Yes,	%PDF-1.4,148,148,95.0,95,2,2.0,2,2,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
d5e59382590ad9436ab7c01259985f6ab533e94f2a3941fe8c1a3d777a6709d4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,	%PDF-1.1,5,5,0.0,0,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
5772b864ec65282e3858f9f306a31904ecc4ac00fb885308612b60660776faf2,2.0,180.0,1.0,111612.0,0.0,0.0,0.0,0,No,	%PDF-1.4,10,10,2.0,2,1,1.0,1,1,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,Malicious
45f8137283a3b6223cb55029144340f79576962bb6d654b88584521526b9e419,9.0,9.0,4.0,4.0,0.0,0.0,1.0,0,0,1,1,2,0.0,0,0,0.0,0,0,0.0,0.0,0,>,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,Malicious
ab7308a54bdc0ce69ba36cb0a4d1daeede98923982038bea54001043e6270d08,79.0,283.0,1.0,34.0,0.0,0.0,0.0,16,No,	%PDF-1.3,11,11,3.0,3,2,2.0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
109d17c551281893cf48cbd4e8e331f52302ed0f9d8755d2c888a9bf6bcfe2e9,83.0,411.0,2.0,57.0,35.0,0.0,0.0,1,Yes,"	%PDF-1.6""",-1,1,1.0,1,1,2.0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-1.0,Malicious
2db7e13d2dbd10105bfc230b6ecd95f4ff8665608bf5e553655ef6c17c4a3b0a,15.0,224.0,0.0,20.0,7.0,0.0,0.0,0,No,	%PDF-1.5,6,6,1.0,1,1,1.0,1,1(1),0.0,0.0,1(1),1(1),0,1(1),0,0,0,0,0,0,0.0,Malicious
d2a3174f778459ea3fa88d77ebb0a74d5568cd410e05ac4d29daa12dbed99085,77.0,300.0,1.0,16.0,16.0,0.0,0.0,-1,unclear,	%PDF-1.3,9,9,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
422c249d8984d5614f437953b182a621ef840edca5856eea01637bf39a5f34df,74.0,262.0,1.0,21.0,0.0,0.0,0.0,1,No,	%PDF-1.2,9,9,4.0,4,1,1.0,1,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
42a30df92f35c3f29f245591d59c9320c3e535a90094fccbe1edb0f9ec3393e4,75.0,256.0,1.0,36.0,0.0,0.0,0.0,12,No,	%PDF-1.3,13,13,2.0,2,1,1.0,1,1,0.0,0.0,2,3,0,1,1,0,0,0,0,0,0.0,Malicious
fdfd5c01fc4a5e8ea9246700d247594f277e77cd1a7f02ef443a9d4256d4b506,16.0,251.0,1.0,16.0,1.0,0.0,0.0,-1,unclear,	%PDF-1.0,9,9,2.0,2,0,1.0,0,1,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,Malicious
75691a722a1b9a9e1be6fb58a0bec33cb79200f4a8037bc550f0d5cdd589a147,77.0,363.0,1.0,16.0,9.0,0.0,0.0,-1,unclear,	%PDF-1.3,9,9,3.0,3,1,1.0,1,1,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0.0,Malicious
61dc4f2c1e38156028ddfc09a1f7537134322af2ef42aaa97a83964aa2fe01a1,243.0,347.0,1.0,21.0,48.0,0.0,0.0,0,No,	%PDF-1.0,9,9,2.0,2,0,1.0,0,1,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,Malicious
fe7308dcbb6a979ebe0c36a910a4fcc6d9a04f59d36bd5b3f1f4616413177aa9,94.0,361.0,3.0,2757.0,14.0,0.0,0.0,0,Yes,	%PDF-1.7,69,69,63.0,63,0,0.0,3,2,0.0,11.0,0,0,0,0,2,0,0,0,8,0,0.0,Benign
f7dce8fc6dda64f90452639932b3c363e9c70d2bf4dbbe3f1a6490b94a14abe3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,	%PDF-1.4,7,7,2.0,2,1,1.0,1,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,Malicious
754f563fe923d2d1937266d8a68907e899caa192b832a3e105e605ca3ec9bfc9,97.0,262.0,1.0,21.0,0.0,0.0,0.0,1,No,	%PDF-1.3,11,11,3.0,3,2,2.0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
55e5c70cf717f7595856b60dc2939eeefe528759ffd0c3b39e929d65c92c6be0,5.0,352.0,2.0,9.0,15.0,0.0,0.0,0,Yes,	%PDF-1.4,8,8,2.0,2,1,1.0,1,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
665b27cad2c0ffb7bc0ff0ef66f8e879d69569ff7b09489c6e51d0b439fcbd01,60.0,414.0,3.0,83.0,62.0,0.0,0.0,0,Yes,	%PDF-1.4,82,82,12.0,12,2,2.0,2,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
ebfb49dda53c2d974ad3e8823c04a59485d066b66a56618da357f2671361b569,97.0,283.0,1.0,32.0,0.0,0.0,0.0,14,No,	%PDF-1.7,32,32,29.0,29,0,0.0,2,1,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0.0,Benign
6d8685fd6c98bab3f0f15b1e3e2d0445a438bb7248376937d5f26f8a68bfe653,6702.0,454.0,58.0,10792.0,39.0,1.0,0.0,172,Yes,-1,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,Benign
3fadcf66234d4b9cb2223f0b4bd097f2265576be071a37a81b1c8eb16d17c7ed,86.0,336.0,12.0,628.0,43.0,0.0,0.0,0,Yes,	%PDF-1.6,50,50,20.0,20,2,2.0,2,8,0.0,5.0,0,0,0,0,0,0,0,0,0,0,2.0,Benign
d8239a8a5126a041256101430571e9e54d6b9839ff05bc21b284fc0abe518571,306.0,180.0,1.0,9.0,0.0,0.0,0.0,0,No,	%PDF-1.6,73,73,18.0,18,7,7.0,7,1,0.0,0.0,5,6,0,0,5,0,0,0,0,0,0.0,Malicious
b1ec573cd0c3d01168e2c4019076d9347a2f6c739b01e5b3adcd442f929dc977,14.0,308.0,1.0,63.0,13.0,0.0,0.0,0,Yes,	%PDF-1.3,11,11,3.0,3,2,2.0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
0ee2411ed4457d7e5688282a4ffb76c78d8dec448b3933bf7999e6f4183ab2d5,85.0,262.0,1.0,21.0,0.0,0.0,0.0,1,No,	%PDF-1.3,24,24,3.0,3,1,1.0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
3478ba43628d12c3cd56057019dfb0f8678905a4a9a3fc4abf25df522d9a231a,70.0,262.0,1.0,21.0,0.0,0.0,0.0,1,No,	%PDF-1.7,36,36,33.0,33,0,0.0,2,1,0.0,7.0,0,0,0,0,1,0,0,0,0,0,0.0,Benign
45f75ae771a304c04d0efd272652a65bd55419be98b0c6d848a458e04ebcbb5f,4.0,502.0,2.0,14.0,12.0,0.0,0.0,0,Yes,	a,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,Malicious
5811f8cfe4737f42bb68ea17c0dba7a3b62a877d4a4411faeff6767eaf863d8d,4.0,180.0,1.0,14.0,0.0,0.0,0.0,0,No,	%PDF-1.1,10,10,2.0,2,1,1.0,1,1,0.0,0.0,1,1,0,0,0,0,0,0,1(1),0,0.0,Malicious
c8aa447d98277d3ffefa9bdf577674f89fd7af47aa017fc5e5722db16aa0ce3a,37.0,180.0,1.0,11.0,0.0,0.0,0.0,0,No,	%PDF-1.4,21,21,11.0,11,1,1.0,1,1,0.0,0.0,5,6,0,0,0,0,0,0,0,0,0.0,Malicious
3c89fd2250101f71184cafb322656e699edc9e13779772e1b6b346d6917aeebd,76.0,265.0,1.0,21.0,0.0,0.0,0.0,1,No,	%PDF-1.7,35,35,32.0,32,0,0.0,2,1,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0.0,Benign
f2984cd17f2b506f2061509f972d8f34919d22a863acdf270343f5c7aaa1239a,5.0,218.0,1.0,10.0,0.0,0.0,0.0,0,No,	%PDF-1.3,14,14,2.0,2,1,1.0,1,1,0.0,0.0,2,3,0,1,1,0,0,0,0,0,0.0,Malicious
f2464cc8be2f441fa6b223572bc9008b9d546d8b631637a2462fe76c416f4473,80.0,381.0,2.0,371.0,30.0,0.0,0.0,0,Yes,	%PDF-1.7,171,171,150.0,150,0,0.0,6,10,0.0,47.0,0,0,0,0,3,0,0,0,0,0,0.0,Benign
0feba1e8d7a3ab4c56ddb8e5ca75d8c0e6e663aa45872db88bf4af6b3deac232,80.0,229.0,20.0,76.0,0.0,0.0,0.0,1,Yes,	%PDF-1.3,11,11,3.0,3,2,2.0,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
352789822862559d764da9dd0ef527b55497a7ceb3b215d7f388c403e20a57bf,6.0,196.0,1.0,28.0,0.0,0.0,0.0,0,No,	%PDF-1.7,18,18,2.0,2,1,1.0,1,1,0.0,0.0,5,6,0,1,0,0,0,0,0,0,0.0,Malicious
e886d2be3ebdb9d852761f16b26d41bdfc795ff5caf633c444f6dc5b39e7fb8e,11.0,180.0,1.0,9.0,0.0,0.0,0.0,0,No,	%PDF-1.,14,15,1.0,1,1,1.0,0,1(1),0.0,0.0,2,3,0,0,1,0,0,0,0,0,0.0,Malicious
ab9ab2c74b08ebb5d154be937c77778f9be181afd5f4a587540e46e399b08bdb,194.0,262.0,2.0,24.0,0.0,0.0,0.0,2,No,	%PDF-1.7,21,21,9.0,9,2,2.0,2,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0.0,Benign
836028a70a2e265d26d041def07484160afc61361f9fe256963cf863828eee08,94.0,283.0,2.0,33.0,0.0,0.0,0.0,12,No,	%PDF-1.2,6,6,2.0,2,1,1.0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,Benign
